runtime_sequence,source_row_index,source_id,feature_group_hex,attack_cat,label
525,100518,100519,552c258dbba74e03,DoS,1
526,103702,103703,cd843fd0452a6577,Exploits,1
527,38256,38257,23c799a800b304de,Normal,0
528,25558,25559,c832d9fe054ceacf,Normal,0
529,116981,116982,22602dbbe05af6f5,Exploits,1
530,13742,13743,f477d1996616ec2d,Normal,0
531,92886,92887,3cc7302a3a686839,Normal,0
532,107937,107938,6f0652463f312336,Reconnaissance,1
533,101206,101207,1f55c36625a2d88e,Exploits,1
534,89551,89552,35cb8793971b661d,Exploits,1
535,140620,140621,66a9471f36a86651,Generic,1
536,118946,118947,bc5c719cc8537826,Generic,1
537,117846,117847,8314ea46144995bb,Generic,1
538,154087,154088,ca89b736e7f05c6e,Generic,1
539,77646,77647,ff6da43336fe09f2,Exploits,1
540,161679,161680,83ef1231e8946736,Reconnaissance,1
541,168728,168729,59baa75cb4b774e8,Generic,1
542,117808,117809,85cacef914bc5ca1,Fuzzers,1
543,79938,79939,fa9141cb92472976,Analysis,1
544,141127,141128,187c7f0e340767ca,Generic,1
545,63768,63769,5f2ab49bd62b5ba6,Exploits,1
546,46225,46226,c13b923e2935ce00,Normal,0
547,2116,2117,31f6554ee4ad7455,Normal,0
548,125402,125403,872115adc55a6e3d,Generic,1
549,111388,111389,5e9adb7619542695,Exploits,1
550,62218,62219,8bb400d49eb40535,Normal,0
551,124489,124490,3eeb6254216d3fb0,Generic,1
552,170181,170182,d6b7fea0b7de30bb,Generic,1
553,112556,112557,efd2f1c00f2a8c43,Normal,0
554,10444,10445,aca9153df370d89c,Normal,0
555,109700,109701,96f85de8831f89f4,Exploits,1
556,29774,29775,e96dd737893ed81c,Normal,0
557,88435,88436,2b7bb35611bb8cce,Fuzzers,1
558,41038,41039,f563964804b7f6a7,Normal,0
559,122309,122310,b5ea53287bd87271,Generic,1
560,147453,147454,e36861a1ec1e120f,Generic,1
561,171510,171511,cc93c720b2775551,Generic,1
562,27504,27505,e1784f57376cb96e,Normal,0
563,99676,99677,499d1fd0eaafae3a,Exploits,1
564,57757,57758,0927b68524cda00c,DoS,1
565,108663,108664,1c32f9bdafdc6ffd,Analysis,1
566,83972,83973,51bae50a2a18453a,Fuzzers,1
567,23712,23713,c9c4758d66175790,Normal,0
568,3675,3676,8bcdd293889b747d,Normal,0
569,172315,172316,9ecfc08ff277d7af,Fuzzers,1
570,110577,110578,50eb66bdaf69d9cc,Normal,0
571,14731,14732,5f75be1322fb3c25,Normal,0
572,114426,114427,753a970647d09500,Analysis,1
573,75458,75459,489146c862c4d9b4,DoS,1
574,147637,147638,139477122165aba3,Exploits,1
575,91968,91969,09aa808812f2ca75,Shellcode,1
576,76238,76239,2e45e6b8327f454f,Exploits,1
577,130160,130161,68930ab4ef69a872,Generic,1
578,142929,142930,fee086f1e03cc30a,Generic,1
579,28710,28711,dedd50c5eba5d16c,Normal,0
580,73867,73868,ea24b952689d1b08,Reconnaissance,1
581,106028,106029,0fd264617cd4eb2c,Normal,0
582,157894,157895,26778de428475581,Generic,1
583,46250,46251,76a4a6d79341d758,Normal,0
584,56354,56355,ec403463b25ab3a2,Fuzzers,1
585,45950,45951,ccf4e78e40a4dcaa,Normal,0
586,173499,173500,6e421ff642e2e768,Generic,1
587,145344,145345,7dfb93bb77d614d6,Reconnaissance,1
588,36253,36254,b0c821147753aea6,Normal,0
589,111279,111280,b08df44398427d45,Fuzzers,1
590,161978,161979,1d8f8c2b481aacc2,Fuzzers,1
591,6712,6713,c472b47a5cfd5caa,Normal,0
592,163933,163934,01e4d979d2790879,Generic,1
593,18379,18380,26e0bf7dd9c66134,Normal,0
594,90515,90516,8997e977ff63d317,Exploits,1
595,12598,12599,adb63de57c7cde9e,Normal,0
596,37425,37426,912ab8837be7f058,Normal,0
597,15205,15206,1d28f72fa3522c13,Normal,0
598,140299,140300,5cc20432b7432240,Exploits,1
599,48794,48795,68aa5f2399de7338,Fuzzers,1
600,37754,37755,16cd010584fe21ce,Normal,0
601,166618,166619,fc9b57705165b7d8,Generic,1
602,36370,36371,2bd487d00750dc16,Normal,0
603,125912,125913,c18eb8bb19434d14,Generic,1
604,134945,134946,c4d35987e608ba5a,Generic,1
605,133769,133770,019e9e11a189ae61,Generic,1
606,139536,139537,4bb77cc2905e5bb5,DoS,1
607,22445,22446,0b9a0482eada4347,Normal,0
608,43237,43238,3825a661be2bd41d,Normal,0
609,155826,155827,7e1cdac5f49edcb2,Generic,1
610,93059,93060,c9e4a8af1c817b13,Exploits,1
611,69900,69901,70638eec9574fc76,Fuzzers,1
612,83693,83694,c6ad5178e11e18f6,Reconnaissance,1
613,15404,15405,8fe99f1e174c5bba,Normal,0
614,71723,71724,ee5080c663e10959,Normal,0
615,148496,148497,801597799e0c8ddc,Generic,1
616,95685,95686,14060c17470fbd0d,Exploits,1
617,156942,156943,d9c147ba9e5b605e,Generic,1
618,146582,146583,f42f9ba38c8451d5,Generic,1
619,25615,25616,8eb624580e0d9111,Normal,0
620,72465,72466,72ad594c6521bfe1,Normal,0
621,66147,66148,60c880e67901f9e9,Fuzzers,1
622,46060,46061,ef78f329e26971db,Normal,0
623,137989,137990,8c8ebb62e467c916,Fuzzers,1
624,171749,171750,a78c6bb56bcaa0af,Generic,1
625,83826,83827,bebb348f82557205,Analysis,1
626,10936,10937,b952ce38a6308668,Normal,0
627,105300,105301,5616336758c8806c,Exploits,1
628,27807,27808,f8fde0573dbeb8ca,Normal,0
629,171662,171663,7bd7fefa43645b44,Generic,1
630,95277,95278,3ab777c4b85715ab,Exploits,1
631,42288,42289,b9c08c4afaa9d25a,Normal,0
632,100566,100567,2538797a82ca045e,Exploits,1
633,64307,64308,e9497a69a7cfc070,Exploits,1
634,124186,124187,e7263bf462e26c70,Exploits,1
635,123829,123830,5de107829f25c1bc,Reconnaissance,1
636,32093,32094,97438ca2e70bacbe,Normal,0
637,53672,53673,34b652ebdf3615d1,Exploits,1
638,168862,168863,1dd27bbf54731f58,Generic,1
639,97365,97366,53c334024ddc6631,Exploits,1
640,109160,109161,d7cdf83525c6e8ab,Exploits,1
641,60480,60481,12208558d78354df,DoS,1
642,136358,136359,6e421ff642e2e768,Generic,1
643,46024,46025,0857d0a030fb7e05,Normal,0
644,154905,154906,019e9e11a189ae61,Generic,1
645,105309,105310,5a08d2e5b771bab8,Normal,0
646,71210,71211,fb42bb6a9a87e74c,Exploits,1
647,109297,109298,976435402b39c877,Normal,0
648,120857,120858,e255e0649a97ed80,Generic,1
649,89341,89342,8ae0bc3b2fcd5edc,Backdoor,1
650,146169,146170,bdfe370d7ebaa908,Exploits,1
651,16075,16076,77906e7a80b59a64,Normal,0
652,151216,151217,4bb77cc2905e5bb5,Analysis,1
653,61668,61669,90e63eb2b2651760,Fuzzers,1
654,14307,14308,e53ea3f2e581dac4,Normal,0
655,40484,40485,96e6659b0d06a080,Normal,0
656,25612,25613,50528eb05f0932ff,Normal,0
657,131329,131330,9b02312194c25a4e,Generic,1
658,67804,67805,46a7b5832e5dab40,Reconnaissance,1
659,11946,11947,ebf7a40a6b63ed44,Normal,0
660,81445,81446,cfb855ec51df72b7,Analysis,1
661,172750,172751,82bf08e64a09574b,Generic,1
662,101391,101392,1f55c36625a2d88e,DoS,1
663,50240,50241,e71b4426a4c29a8e,DoS,1
664,78505,78506,d7f4d95252768d66,Fuzzers,1
665,104407,104408,0757a6f8e6689063,Normal,0
666,103789,103790,bf882b491f596f04,Fuzzers,1
667,84296,84297,a75e03af2a7f8ade,Exploits,1
668,138865,138866,98b0ca9414f86226,Exploits,1
669,8710,8711,c5395b78fb22c3d8,Normal,0
670,102182,102183,89fd1fb715b9d1fd,Normal,0
671,14438,14439,7723f85da4c18264,Normal,0
672,84371,84372,c007fd74045f7a75,Normal,0
673,16831,16832,af7374dee9d29c72,Normal,0
674,51907,51908,7cec2092ea8eddef,Exploits,1
675,157036,157037,128442f6be806921,DoS,1
676,36052,36053,109eb938544a6b89,Normal,0
677,147670,147671,34d5055c694a2e1a,Generic,1
678,10013,10014,41ad79975379305e,Normal,0
679,15673,15674,4e05783d478d3962,Normal,0
680,99029,99030,9c4f8954e22a48e3,Reconnaissance,1
681,163677,163678,c4ffd79896facb03,Generic,1
682,38954,38955,f1908c4bdfadf9d0,Normal,0
683,131130,131131,2822f9e348062c09,Generic,1
684,106889,106890,14d22291c7982b7d,Normal,0
685,50106,50107,8a5d65ddf9fe2140,Fuzzers,1
686,3850,3851,f0e374f0d8f9e95a,Normal,0
687,22296,22297,8deb08c833bff428,Normal,0
688,77725,77726,fe9227feb31dfcae,DoS,1
689,123632,123633,b2b6080211f438d8,Generic,1
690,114941,114942,cb7a59da8ec794e0,Fuzzers,1
691,68603,68604,14baaf66edf062dd,Exploits,1
692,138210,138211,1907e458d0feb022,Exploits,1
693,18074,18075,10a8a78e8864fc3b,Normal,0
694,115897,115898,ba73f54d3d7e84cb,Fuzzers,1
695,133904,133905,de1bbbb3c2842fdc,Generic,1
696,172867,172868,11d3cd52864bd787,Generic,1
697,53437,53438,803b01f68f67ae13,Fuzzers,1
698,117105,117106,87088489c22bcd4e,Exploits,1
699,166662,166663,963ebaed69c6adac,Generic,1
700,109695,109696,96f85de8831f89f4,DoS,1
701,59638,59639,300d7ec394df91e0,Exploits,1
702,54397,54398,a745c732e0c2865e,Exploits,1
703,13064,13065,72fc706896744376,Normal,0
704,160276,160277,19d7bc971099ced6,Generic,1
705,119643,119644,53786b0b893975c2,Reconnaissance,1
706,146911,146912,8af5781f70d4c2e8,Generic,1
707,169185,169186,ddcbde9df53c5379,Generic,1
708,47151,47152,83492e5cb04a215f,Normal,0
709,59334,59335,bc6696b23e5067b0,DoS,1
710,8602,8603,d1f8edef4cfd1f74,Normal,0
711,61089,61090,7b67a3e220768de7,Fuzzers,1
712,39410,39411,e7d6f91e44c80a35,Normal,0
713,110278,110279,14dfdb205a3e7eb2,Analysis,1
714,47895,47896,8f5861786f193a06,Normal,0
715,108722,108723,efe59a5af64f7b12,Exploits,1
716,90402,90403,16fbce2c72db796a,DoS,1
717,21726,21727,6d904f671d93e050,Normal,0
718,118706,118707,7d1523282b886253,DoS,1
719,86934,86935,ff7ca9f24ddbe546,Fuzzers,1
720,152156,152157,c57283d347ba7d03,Generic,1
721,59009,59010,c22d906d4437b741,Reconnaissance,1
722,55454,55455,2c514d36812c4ec9,DoS,1
723,85153,85154,ec914ee256f2c946,Shellcode,1
724,111501,111502,bd3c742486f87dcc,Exploits,1
725,69161,69162,83413baceea015c9,Exploits,1
726,51236,51237,0600eef3252a4d75,Fuzzers,1
727,904,905,a565ce58719acc78,Normal,0
728,160737,160738,f01e5ce4bc1b458f,Generic,1
729,73145,73146,8840134d7f8f7653,Exploits,1
730,134496,134497,489146c862c4d9b4,Exploits,1
731,111101,111102,2bab7dfb693cc3d9,Backdoor,1
732,116437,116438,fbb6e3d9a7a2c819,Exploits,1
733,85065,85066,67f1c7a3314d651f,DoS,1
734,22376,22377,13d30962e681b49b,Normal,0
735,72605,72606,efe59a5af64f7b12,Exploits,1
736,138247,138248,503decd37b000209,Generic,1
737,24292,24293,a342b9cd9f387a86,Normal,0
738,14635,14636,7c915a8602737184,Normal,0
739,25395,25396,65a4e14b6e156749,Normal,0
740,164451,164452,9fb1e41370be6e82,DoS,1
741,14888,14889,b2e2991045199b57,Normal,0
742,42053,42054,68d5355aea42e97d,Normal,0
743,53008,53009,5cf2327336fac1c0,Exploits,1
744,61293,61294,015cb11c2b01f29e,Exploits,1
745,157021,157022,3c163048c8be3ce1,Generic,1
746,90942,90943,91eed0f8ce11802e,Normal,0
747,145714,145715,82569c943bcd36a1,Generic,1
748,23159,23160,23e4e2d90e37419e,Normal,0
749,127162,127163,3c163048c8be3ce1,Generic,1
750,77953,77954,33a421735e68e53c,DoS,1
751,53690,53691,574c4342be0c2998,Reconnaissance,1
752,79442,79443,f7490d70332d4767,DoS,1
753,111795,111796,6f82597fed46e409,Exploits,1
754,89043,89044,30a1d94998e62d69,Normal,0
755,133923,133924,16535c791effa896,Generic,1
756,136671,136672,bddedf44bc8b2e9c,Generic,1
757,132816,132817,bdc7a4987b346efe,Exploits,1
758,124342,124343,7260d6b822c29d42,Generic,1
759,9175,9176,6ca221dd5677757a,Normal,0
760,136286,136287,7a2b76d6b4abcac9,Generic,1
761,54822,54823,91ac964b6d4fbbf9,Analysis,1
762,164333,164334,4f64d7fc390f7240,Analysis,1
763,79955,79956,3a02ce692bcf4bc9,Exploits,1
764,9089,9090,63fde5c2f8bc0f82,Normal,0
765,29247,29248,f950cde7e68e21f9,Normal,0
766,110042,110043,f6f6bca45d492346,Shellcode,1
767,169915,169916,5096a53a5302b116,Generic,1
768,71184,71185,f8382cfddb9dc872,Normal,0
769,129389,129390,b81d74b88c52f618,Fuzzers,1
770,113649,113650,1cf1bd57c0e34cc2,Exploits,1
771,68097,68098,55845581894469f5,Fuzzers,1
772,161699,161700,d6b7fea0b7de30bb,Generic,1
773,103855,103856,bf882b491f596f04,Fuzzers,1
774,49460,49461,dd55ffd6b45aaff2,Reconnaissance,1
775,4481,4482,83e47625b5b7828f,Normal,0
776,122737,122738,03feac75b5fe52fc,Generic,1
777,52562,52563,4cd0de401ceff3db,Exploits,1
778,74184,74185,a1d34ee966db061b,Fuzzers,1
779,61655,61656,bd8dc17254200cc1,Exploits,1
780,2285,2286,c05d1c48f7b9108c,Normal,0
781,15595,15596,4080460ccc2431ad,Normal,0
782,9462,9463,16953cc5b48f8bce,Normal,0
783,28713,28714,3c9208844e4b3c66,Normal,0
784,32357,32358,987f12d41496775a,Normal,0
785,150531,150532,f9f0c1c4fb1d46ec,Generic,1
786,38710,38711,cdf100fe9ef8f414,Normal,0
787,150722,150723,34d5055c694a2e1a,Generic,1
788,160498,160499,3e1f3ab0b8b8a962,Generic,1
789,32680,32681,92430fce6e62f865,Normal,0
790,41593,41594,fdc10018a7001a2a,Normal,0
791,93677,93678,85c0e94834a48b09,Exploits,1
792,25302,25303,c844c63a05e2d21f,Normal,0
793,53592,53593,29b791aab4c7611c,Reconnaissance,1
794,75940,75941,4adf19f3975a3705,DoS,1
795,174089,174090,0d29739cb12ba579,Generic,1
796,51639,51640,d88845d6147b21c5,Reconnaissance,1
797,11513,11514,a46c991e053970e9,Normal,0
798,21307,21308,2cf78b6a9034e75e,Normal,0
799,59565,59566,3dc9a66c659f3a88,Exploits,1
800,83818,83819,1293279d3a5189b5,DoS,1
801,133086,133087,6ae8f0931bfc7a5e,Generic,1
802,9737,9738,238e24a9fa900ae4,Normal,0
803,43935,43936,7037a3387a15a3fa,Normal,0
804,13622,13623,a1e618df1ed5c07a,Normal,0
805,11343,11344,914519079cfa8e47,Normal,0
806,119290,119291,fcc820ab0573b860,Generic,1
807,56889,56890,5ec48a2561e29e89,Exploits,1
808,114517,114518,1c32f9bdafdc6ffd,DoS,1
809,14809,14810,27d0d0784b749286,Normal,0
810,14483,14484,c244c8f1e13f4995,Normal,0
811,40209,40210,18e5abe138c29417,Normal,0
812,152421,152422,9690124ba1d6d337,DoS,1
813,82645,82646,3cda4b38212403d5,Exploits,1
814,14412,14413,857431756fabcdef,Normal,0
815,115697,115698,4332c3a81d3bfb01,Normal,0
816,158036,158037,34d5055c694a2e1a,Generic,1
817,38117,38118,5f51927b0a701cfa,Normal,0
818,167076,167077,96fb33a4b41177e2,Generic,1
819,46687,46688,1a78110800869a69,Normal,0
820,146642,146643,4681dedf9bd88600,Generic,1
821,23731,23732,7de65d8f59b14437,Normal,0
822,142972,142973,cb8c02718e69cd40,Generic,1
823,20385,20386,ba234001c9dd6746,Normal,0
824,44311,44312,4fd2f83a3a7dc3e7,Normal,0
825,105072,105073,a81b15e8f458c9fd,Fuzzers,1
826,14448,14449,cde768a312937f2c,Normal,0
827,133247,133248,11ec238828f84d1b,Generic,1
828,7508,7509,86c9f4f866084175,Normal,0
829,161717,161718,dec06037c3ad4726,Generic,1
830,66654,66655,dadc5204917456ef,Normal,0
831,134771,134772,b5d0337852cad6c9,Generic,1
832,102733,102734,489146c862c4d9b4,DoS,1
833,142473,142474,64c1032aa61ae32d,Exploits,1
834,47400,47401,b5f4fc2479a9d77b,Normal,0
835,162557,162558,59808ff2a05e2b5f,Generic,1
836,86912,86913,36268aab15a3ed97,Fuzzers,1
837,128821,128822,9043aebd79763bd7,Generic,1
838,126979,126980,3603fa7e13ea4fb5,Generic,1
839,70809,70810,052a4edf8f908b60,Exploits,1
840,120399,120400,1d8751ce07749352,DoS,1
841,125049,125050,8af3985ec4df205c,Exploits,1
842,40356,40357,994770b9d52b1c3f,Normal,0
843,47903,47904,58e52380a86508fb,Normal,0
844,3653,3654,0cb0bcc818839ace,Normal,0
845,30594,30595,2f8b222f1a925ede,Normal,0
846,160271,160272,19d7bc971099ced6,Generic,1
847,120912,120913,53324458f7ae3e81,Generic,1
848,55938,55939,330125c6e8c05d9b,Exploits,1
849,27204,27205,af6b21929da3ab7e,Normal,0
850,133733,133734,0cd513ce5921fbc7,Generic,1
851,170487,170488,03feac75b5fe52fc,Generic,1
852,45762,45763,39a7106c83a88413,Normal,0
853,116222,116223,14dfdb205a3e7eb2,Backdoor,1
854,146276,146277,21db89cad678f644,Analysis,1
855,117433,117434,c5e93b6cf51f4d1f,Generic,1
856,75329,75330,ae140a505ad834b8,Fuzzers,1
857,141714,141715,5647649392fec8bf,Generic,1
858,128419,128420,5647649392fec8bf,Generic,1
859,96630,96631,0f43fe20c93bc3f4,Reconnaissance,1
860,34401,34402,37e608893c0d5699,Normal,0
861,58459,58460,2cd658a10573e928,Fuzzers,1
862,140473,140474,a4e6141946a2d03f,Generic,1
863,161182,161183,bddedf44bc8b2e9c,Generic,1
864,914,915,ee2491321ecdaa76,Normal,0
865,59209,59210,8499002bce6bb91e,DoS,1
866,86538,86539,cc6d0fc7a0d7cf90,Exploits,1
867,116833,116834,3ab777c4b85715ab,Reconnaissance,1
868,106412,106413,132ca13e37d0a5c9,Reconnaissance,1
869,149746,149747,d121765cc647bb34,Generic,1
870,58200,58201,912796e00c13f4fe,Reconnaissance,1
871,149176,149177,26bea09ce1c4900a,Generic,1
872,161550,161551,1788d30ee6283a35,Generic,1
873,55872,55873,bc6696b23e5067b0,Exploits,1
874,21057,21058,60326d8d8145b13b,Normal,0
875,2794,2795,ef8442c52f02fa13,Normal,0
876,30629,30630,8849697a1fff726d,Normal,0
877,39667,39668,97f55675c2b6697e,Normal,0
878,124206,124207,cdc83ff8099d23cc,Generic,1
879,105913,105914,37e3189458dbf43d,Exploits,1
880,109765,109766,bdb635120087a039,Normal,0
881,65145,65146,ae36bba7598c9fd1,Exploits,1
882,105280,105281,9dbf9ec5708495ea,Normal,0
883,9840,9841,b0bd68c795a8e914,Normal,0
884,139574,139575,9a2134cbbea090e8,Exploits,1
885,105875,105876,96f85de8831f89f4,Backdoor,1
886,93272,93273,8997e977ff63d317,DoS,1
887,51812,51813,d4ea82b754d538eb,Reconnaissance,1
888,74397,74398,c8a72f28644e8a72,Backdoor,1
889,46702,46703,8b2ff067244f7cbd,Normal,0
890,63639,63640,6579d4f188df56b0,Exploits,1
891,72803,72804,e2aba8c602e9f76b,Fuzzers,1
892,164234,164235,bc302ca0bdb1aa85,Generic,1
893,113609,113610,976435402b39c877,Normal,0
894,101139,101140,1b2910c1b7b516f3,Exploits,1
895,159634,159635,3aac212eb271b4bb,Generic,1
896,137060,137061,6db39656ba303478,Generic,1
897,65955,65956,1b2ce46a4620c7f2,Reconnaissance,1
898,120813,120814,11a601495e09f63a,Generic,1
899,52609,52610,049ae900630a71ad,Reconnaissance,1
900,56388,56389,abbb6a01e7189801,Fuzzers,1
901,86504,86505,73ca5a4ed0070b89,Exploits,1
902,167374,167375,6081ebae814890fe,Exploits,1
903,8244,8245,36645d70a1a19eb8,Normal,0
904,106638,106639,c099cc0c479846a9,Fuzzers,1
905,34186,34187,4fe583ddabb2bb73,Normal,0
906,54074,54075,d309aae9f006dbb5,DoS,1
907,49464,49465,434a40e94ca41b4b,Fuzzers,1
908,159640,159641,f02d0f71024947a0,Generic,1
909,15786,15787,aec9052ae28c1fe9,Normal,0
910,8960,8961,62fca87ab4eb35ae,Normal,0
911,69024,69025,2352b41c6e8e897a,Exploits,1
912,21219,21220,beba491f5fa52d13,Normal,0
913,119524,119525,92078b5f36468c41,Exploits,1
914,12673,12674,0018edc02046fe50,Normal,0
915,6382,6383,55b1b2bde95d0e8d,Normal,0
916,12642,12643,cd2e5343caa76ae7,Normal,0
917,162258,162259,2d0e3b22940a5174,Generic,1
918,17115,17116,ef825c73f28e7b7f,Normal,0
919,146656,146657,d121765cc647bb34,Generic,1
920,28499,28500,6f760ac1958775b2,Normal,0
921,95621,95622,ef22976c403ffe1a,Backdoor,1
922,20292,20293,b9660112dbdb1d3d,Normal,0
923,85768,85769,393f152eae4a3dbf,Fuzzers,1
924,142940,142941,19a1efd2282b4d3e,Exploits,1
925,85058,85059,f38a6123a77d8033,Exploits,1
926,61689,61690,4d90c4be3d343da5,Exploits,1
927,16663,16664,b47d862aa907f80b,Normal,0
928,145800,145801,315b5eb5efc70763,Generic,1
929,55443,55444,0cb94d18a68c6f12,DoS,1
930,14080,14081,397708a14e80f8eb,Normal,0
931,75593,75594,885a2859150f5450,Fuzzers,1
932,158609,158610,6e421ff642e2e768,Generic,1
933,162709,162710,2a7e96e274ef9b42,Exploits,1
934,95100,95101,4528f9bf255b939a,Shellcode,1
935,159239,159240,f02b0ba9cf8ae03a,Generic,1
936,8692,8693,988944e6d1c35484,Normal,0
937,70097,70098,936625d98595261d,Reconnaissance,1
938,159148,159149,cf8d84f8875e5417,Exploits,1
939,57669,57670,2ce363d92be138ea,DoS,1
940,67604,67605,dfd77b6d7bd02936,Fuzzers,1
941,81284,81285,3cd508a16bf4cd1b,Backdoor,1
942,39307,39308,ceb1ce682f98ebcf,Normal,0
943,112254,112255,89eafbd64a1af170,Exploits,1
944,56504,56505,3dc9a66c659f3a88,Exploits,1
945,65027,65028,bc86ecc935736d0d,Exploits,1
946,102018,102019,9d77d9161eb86409,Backdoor,1
947,129376,129377,7455afd5c510fdea,Exploits,1
948,142047,142048,2789109c79bc58ec,Fuzzers,1
949,54866,54867,d5b631e1cd093d8a,Exploits,1
950,79306,79307,493e3487016bf121,DoS,1
951,23452,23453,381000095ac284ee,Normal,0
952,36441,36442,849e0dc81d612947,Normal,0
953,16036,16037,db836e195509552e,Normal,0
954,88495,88496,e5e03c1e72c04165,Normal,0
955,16295,16296,1ae31acd3fe70b82,Normal,0
956,25730,25731,8b58f28a075e7d6d,Normal,0
957,67544,67545,914137d9fb0bceb7,Exploits,1
958,37713,37714,1e75bad585bf326a,Normal,0
959,78595,78596,e719242b13a3a30d,DoS,1
960,111836,111837,6c37489331c68305,Reconnaissance,1
961,70058,70059,14baaf66edf062dd,Exploits,1
962,120101,120102,3536fef8598fb123,Generic,1
963,108342,108343,d9e84d1e143708a8,Normal,0
964,167789,167790,d88eefc0bfa1bf3e,Exploits,1
965,153431,153432,c57283d347ba7d03,Generic,1
966,90268,90269,ddc4fdad83ea6f6c,Exploits,1
967,127186,127187,5647649392fec8bf,Generic,1
968,171014,171015,536162ee1c7a7ad2,Generic,1
969,10220,10221,9460a4c20fb2ba03,Normal,0
970,29801,29802,81d8bc148b10a540,Normal,0
971,116677,116678,7c3cb6298a184913,Exploits,1
972,90015,90016,46f14d90a3556942,DoS,1
973,101853,101854,35ef653dbfd64395,Exploits,1
974,101654,101655,ccea0b485b49167b,Exploits,1
975,69364,69365,f209cfc51e449038,Exploits,1
976,120685,120686,9c4f8954e22a48e3,Reconnaissance,1
977,75610,75611,f1a984ab4a24e1f5,Reconnaissance,1
978,22650,22651,2a45d5c9d8987a17,Normal,0
979,10422,10423,b094f6b95b0b85d3,Normal,0
980,138818,138819,6db21a7e54b6f921,Generic,1
981,167891,167892,1788d30ee6283a35,Generic,1
982,92073,92074,c3b00f5afd381ff1,Exploits,1
983,134314,134315,03feac75b5fe52fc,Generic,1
984,84354,84355,004fae08adb5ee0d,DoS,1
985,50199,50200,330125c6e8c05d9b,Exploits,1
986,2575,2576,3cb0fcdc4f68ea7d,Normal,0
987,32975,32976,60d813aea23cf0a8,Normal,0
988,35488,35489,933d2c7c95855519,Normal,0
989,141926,141927,cd4ca82d79bc023d,Generic,1
990,12782,12783,1bc1ebf150a85bd4,Normal,0
991,58558,58559,afd3932ddd221629,Fuzzers,1
992,67837,67838,e00ba5ac83980bfc,Exploits,1
993,21823,21824,dd5a0768fee4f1bd,Normal,0
994,110339,110340,3da742925bd5ae62,Reconnaissance,1
995,79088,79089,d91ce2164d3f438b,Fuzzers,1
996,44505,44506,ad6c50e4ff42eeb1,Normal,0
997,110648,110649,e044cd061b908b9e,Fuzzers,1
998,148527,148528,069925d8463f182a,Exploits,1
999,86254,86255,83a2a37e51b09c5d,Normal,0
1000,36457,36458,91578f803ab540a6,Normal,0
1001,70320,70321,3e3b2b5d7cda9712,Exploits,1
1002,33765,33766,95ebd158ca49bf8a,Normal,0
1003,13628,13629,fef22c54d7465f2f,Normal,0
1004,45002,45003,2b047ad348c59e25,Normal,0
1005,93333,93334,73b2f121c061e54c,DoS,1
1006,81095,81096,8ae0bc3b2fcd5edc,DoS,1
1007,6512,6513,2206737567f88f34,Normal,0
